1,TCP,B,0.0518,4.0605,4.1123,0
2,TCP,B,0.052,1.1536,1.2056,0
3,TCP,B,0.0524,1.1491,1.2015,0
4,TCP,B,0.0514,1.062,1.1134,0
5,TCP,B,0.0516,1.2236,1.2752,0
6,TCP,B,0.0526,2.1024,2.1551,0
7,TCP,B,2.0529,1.3256,3.3785,0
8,TCP,B,0.0518,2.2419,2.2937,0
9,TCP,B,0.0516,1.1263,1.178,0
10,TCP,B,0.0516,1.1773,1.2289,0
