protocolo,cenario,arquivo,media,desvio,minimo,maximo,tempo_medio
RUDP,A,arquivo_100kb_bin,2.6413533970311445,0.061292817438185244,2.576636464311304,2.779529123384789,0.3107877016067505
RUDP,A,arquivo_10mb_bin,2.541595189827334,0.45233895531467005,2.221743247129492,2.861447132525176,33.53694975376129
RUDP,A,arquivo_1mb_bin,2.8530234106220442,0.05782749548897106,2.793595510461404,2.960418501974879,2.9417878866195677
TCP,A,arquivo_100kb_bin,18.881905601486835,0.8052178630064702,17.112069590620244,19.760318117420088,0.04352953433990476
TCP,A,arquivo_10mb_bin,94.38886375714736,25.187045034369017,26.09461442888108,112.66340899766732,1.066110897064209
TCP,A,arquivo_1mb_bin,93.30036192909657,8.227719153169412,71.04881276118331,98.47821124068317,0.09070830345153805
